puuid,player,account_level,current_tier,current_elo,highest_tier,matches_count,avg_kills,avg_deaths,avg_assists,avg_kd,avg_kda,avg_hs_pct,avg_dmg_made,avg_dpr,avg_spr,avg_kpr,median_kd,median_kpr,kd_std,kd_cv,kills_std,kills_cv,hs_std,hs_cv,dpr_std,dpr_cv,score_cv,win_rate,max_win_streak,avg_margin,agent_diversity,top_agent_ratio,rank_gap,tier_range,tier_trend,perf_rank_ratio_kd,perf_rank_ratio_hs,perf_rank_ratio_dpr,perf_level_ratio,match_frequency,activity_span_days,level_range,dmg_efficiency,high_perf_rate,dominant_rate,avg_kd_diff,kd_diff_positive_rate,peak_tier_v3,peak_rr,peak_current_gap_v3,seasons_played,first_season_tier,latest_season_tier,seasonal_rank_growth,seasonal_avg_winrate,total_act_wins,avg_games_per_season,mmr_hist_count,avg_rr_change,rr_change_std,positive_rr_rate,max_rr_gain,elo_range,elo_velocity,max_rr_streak,avg_ability_total,avg_ultimate_casts,avg_afk_rounds,avg_rounds_in_spawn,avg_economy_spent,avg_loadout_value,economy_efficiency,party_count,solo_queue_rate,avg_session_playtime,avg_ff_outgoing,iso_score,lof_score,ocsvm_score,gmm_score,cluster,skill_cluster,rule_score,smurf_score,is_dbscan_noise,judgment,confidence,current_rank,highest_rank
4cbd69e7-1bf7-5609-affc-af9b35f7ebc3,ディスクアップ専業#4423,67,9,681,10,17,12.176,14.529,3.471,1.7015,1.9682,0.1623,2156.41,118.142,193.085,0.70134,0.75,0.61538,3.5875,2.1084,3.761,0.3089,0.07754,0.4778,63.509,0.5376,0.291,0.4118,2,-1.412,6,0.4118,1,3,-0.24706,2.8358,0.27049,196.9041,5.0791,0.1074,158.27,20,0.44315,0.1176,0.0588,-2.353,0.2941,10,0,1,3,9,7,-0.6667,0.4392,78,54.33,0,0.0,0.0,0.0,0,0,0.0,0,26.67,0.667,0.0,0.0,2505.98,3535.99,2.7159,1,0.3333,136.33,0.0,50.22,8.85,7.17,62.21,0,低スキル帯,43.0,44.4,1,🟡 スマーフ疑い,中,Silver 1,Silver 2
ffd2baf1-fa00-5098-8800-0b7ddb0e5c95,ぴぃまる#1111,186,13,1021,15,127,17.079,15.299,4.102,1.1915,1.4769,0.29309,3272.16,162.199,247.318,0.84824,1.0833,0.84211,0.6414,0.5383,7.698,0.4507,0.12274,0.4188,60.2,0.3711,0.4396,0.4603,6,0.323,18,0.189,2,6,-0.03383,1.3749,0.33818,187.1527,1.2812,0.116,1094.51,165,0.53408,0.2441,0.0866,1.78,0.5354,15,0,2,18,13,11,-0.1111,0.4956,787,90.0,145,-2.207,20.171,0.4207,38,488,-2.5373,5,25.67,2.333,0.0,0.0,2407.11,3294.88,1.98,1,0.3333,233.0,0.0,41.01,4.36,97.33,25.01,1,中スキル帯,0.0,43.9,1,🟡 スマーフ疑い,中,Gold 2,Platinum 1
3e602ce0-055d-5173-90a9-beb7680fa696,ヘッドハンター矯正中#チェンバー,240,12,910,12,117,14.256,14.94,4.863,1.0632,1.4233,0.27846,2798.91,141.311,207.824,0.71895,1.0,0.73077,0.5786,0.5442,5.625,0.3946,0.10607,0.3809,40.33,0.2854,0.3602,0.4561,6,-0.564,20,0.3162,0,9,-0.06405,1.329,0.34808,176.6388,0.886,0.2155,543.0,219,0.50308,0.1368,0.0769,-0.684,0.4444,12,0,0,9,12,4,-0.8889,0.4173,805,194.44,273,-1.088,21.231,0.4725,41,420,-0.5916,11,32.67,1.333,0.0,0.0,2204.97,3276.52,1.9287,2,0.6667,144.33,0.0,37.13,6.71,99.64,25.01,1,中スキル帯,0.0,43.7,1,🟡 スマーフ疑い,高,Gold 1,Gold 1
8360aedc-a929-5045-a376-f4a9066798e3,vvs丶#Ashes,778,15,1200,20,331,14.369,15.151,5.202,1.0285,1.394,0.21375,2793.04,133.773,201.701,0.69077,0.9333,0.68182,0.5877,0.5715,5.383,0.3747,0.08459,0.3957,37.045,0.2769,0.3464,0.4708,5,-0.19,25,0.145,5,10,-0.00747,1.0285,0.21375,133.773,0.2644,0.2372,1395.73,593,0.49829,0.1299,0.0514,-0.782,0.4109,20,0,6,28,14,4,-0.3571,0.4867,3196,234.0,25,-5.32,15.07,0.32,17,170,6.3615,2,54.0,3.0,0.0,0.0,2721.58,3517.84,1.5116,2,0.6667,24.33,0.0,41.4,1.32,47.1,67.26,4,中低スキル帯,17.0,43.0,1,🟡 スマーフ疑い,低,Platinum 1,Diamond 3
f1870536-0f55-5d68-988e-11337677632d,発発なpants#3051,152,12,924,15,24,19.417,12.375,3.958,1.7376,2.096,0.22137,3608.42,183.651,282.31,0.99705,1.6587,1.0,0.6567,0.3779,5.243,0.27,0.07461,0.337,36.814,0.2005,0.2575,0.7083,8,3.417,10,0.2917,3,6,0.04461,2.172,0.27671,229.5637,2.2863,0.0196,1221.92,67,0.60283,0.5417,0.3333,7.042,0.875,15,0,3,19,12,7,-0.2941,0.3777,307,31.84,0,0.0,0.0,0.0,0,0,0.0,0,39.33,1.0,0.0,0.0,2234.49,3327.78,3.1105,1,0.3333,268.67,0.0,55.15,2.63,5.14,52.35,0,低スキル帯,47.0,42.9,1,🟡 スマーフ疑い,中,Gold 1,Platinum 1
55607f62-ac42-545d-acd9-9f08335ce1a7,noyhum#9208,22,8,550,0,9,15.222,14.222,4.111,1.2259,1.5545,0.22113,2930.67,147.042,224.196,0.76956,1.0,0.73913,0.6395,0.5216,4.685,0.3078,0.09999,0.4522,26.92,0.1831,0.314,0.4444,2,-0.222,3,0.7778,0,0,0.0,2.2986,0.41463,275.7043,11.1448,0.0569,158.23,2,0.5197,0.2222,0.1111,1.0,0.4444,0,0,0,3,8,8,0.0,0.0,5,4.0,0,0.0,0.0,0.0,0,0,0.0,0,25.0,0.667,0.0,0.0,2327.46,3596.28,2.1069,3,1.0,37.67,0.0,44.61,3.69,4.94,85.19,0,低スキル帯,35.0,42.4,1,🟡 スマーフ疑い,中,Bronze 3,Unrated
cf6ace4a-bd11-5e5d-962b-0f67c9b1ba36,f0rsachaM#ber,181,11,810,11,63,13.365,13.429,2.651,1.3194,1.5641,0.16647,2378.59,124.291,195.242,0.70819,1.0,0.65217,1.2944,0.9811,5.926,0.4434,0.0812,0.4878,46.587,0.3748,0.4226,0.4603,4,-0.54,4,0.9524,0,7,-0.06874,1.7991,0.22701,169.4874,1.4579,0.1938,325.04,155,0.49455,0.2698,0.1111,-0.063,0.4127,11,0,0,6,11,5,-1.0,0.488,681,230.17,40,0.65,21.06,0.525,34,253,-5.5168,4,54.0,2.667,0.0,0.0,2455.93,3886.74,2.1489,3,1.0,31.0,0.0,52.79,0.87,65.82,25.01,1,中スキル帯,9.0,41.7,1,🟡 スマーフ疑い,中,Silver 3,Silver 3
c5c7b59a-782f-5cd1-bd7b-53cc9613cb3a,Aron#T1Ar,23,15,1208,15,16,17.188,18.062,3.625,0.9655,1.1625,0.30724,3232.38,144.36,223.596,0.76524,0.9349,0.76732,0.2626,0.2719,4.799,0.2792,0.06467,0.2105,24.095,0.1669,0.2643,0.4667,3,-0.062,5,0.3125,0,3,-0.11176,0.9655,0.30724,144.3599,8.3953,6.8025,2.35,3,0.48223,0.0,0.0,-0.875,0.375,15,0,0,1,15,15,0.0,0.4167,12,24.0,0,0.0,0.0,0.0,0,0,0.0,0,24.0,3.333,0.0,0.0,2719.34,3892.35,1.4201,1,0.3333,52.67,0.0,32.17,11.9,25.61,52.84,0,低スキル帯,45.0,41.4,1,🟡 スマーフ疑い,高,Platinum 1,Platinum 1
12ef1d70-a10f-53ff-aa2f-a4be66e5a0bc,マイケルスコフィールド#IQ150,171,13,1039,17,99,16.788,14.465,3.616,1.276,1.5381,0.21304,3169.05,155.44,234.398,0.82424,1.1333,0.78947,0.6514,0.5105,6.004,0.3576,0.08439,0.3961,40.531,0.2607,0.3456,0.5408,5,0.667,14,0.3838,4,11,-0.05893,1.4723,0.24582,179.3533,1.4924,0.0925,1070.09,151,0.53199,0.2828,0.1212,2.323,0.5556,17,0,4,16,13,7,-0.375,0.4767,566,71.56,13,8.846,22.473,0.5385,45,287,-26.5804,5,41.0,2.0,0.0,0.0,2392.44,3907.21,2.1334,2,0.6667,1048.33,0.0,46.19,0.69,73.3,25.01,1,中スキル帯,8.0,40.6,1,🟡 スマーフ疑い,中,Gold 2,Platinum 3
3f055a2b-4521-5b0a-9961-bdf9ed1d215a,おきんたまでかお#田淵貴之,194,12,910,12,48,14.333,16.562,4.854,0.9053,1.2234,0.27013,2755.71,129.325,191.419,0.6734,0.8048,0.64271,0.4342,0.4796,5.695,0.3973,0.1001,0.3706,40.243,0.3112,0.3635,0.4783,3,0.021,13,0.2708,0,5,-0.08397,1.1316,0.33767,161.6568,0.9333,0.128,375.09,117,0.47474,0.0625,0.0208,-2.229,0.2917,12,0,0,7,12,6,-0.8571,0.4133,267,76.86,39,-4.795,19.96,0.3333,35,578,-8.3022,3,47.67,1.667,0.0,0.0,2420.83,3688.54,1.4959,2,0.6667,125.67,0.0,32.74,6.07,95.24,25.01,1,中スキル帯,0.0,40.5,1,🟡 スマーフ疑い,高,Gold 1,Gold 1
7919419d-9c53-57e5-959e-0517b84662f6,Mijin0kooon#MiJi,304,15,1213,16,105,14.295,15.229,5.676,1.0351,1.4285,0.18652,2708.24,128.075,193.63,0.68025,1.0,0.66667,0.5267,0.5089,5.65,0.3952,0.06924,0.3712,37.557,0.2932,0.3759,0.4653,5,-0.286,21,0.1048,1,9,-0.06724,1.0351,0.18652,128.0751,0.681,0.0857,1224.86,251,0.48582,0.1714,0.0476,-0.933,0.4476,16,0,1,22,15,6,-0.4091,0.4677,681,63.09,10,-4.3,17.17,0.2,30,427,72.6429,1,62.0,3.0,0.0,0.0,2406.88,3625.09,1.7202,2,0.6667,57.33,0.0,31.18,2.96,95.43,25.01,1,中スキル帯,2.0,39.4,1,🔵 やや疑わしい,高,Platinum 1,Platinum 2
9a085828-0dab-591e-9f53-923079777d2b,kaede0921#0321,34,12,910,13,11,20.182,14.273,3.818,1.4466,1.7148,0.21576,3736.18,183.533,277.927,0.98613,1.5,0.95833,0.3388,0.2342,5.67,0.2809,0.07239,0.3355,27.455,0.1496,0.2705,0.7273,3,1.364,3,0.8182,1,2,-0.03636,1.8082,0.26971,229.4164,8.5093,0.0722,152.26,7,0.573,0.5455,0.0,5.909,0.8182,13,0,1,5,12,10,-0.4,0.4102,49,20.2,0,0.0,0.0,0.0,0,0,0.0,0,39.67,2.333,0.0,0.0,2516.4,4003.6,2.2994,2,0.6667,23.5,0.0,43.06,2.43,4.77,55.48,0,低スキル帯,50.0,39.1,1,🔵 やや疑わしい,中,Gold 1,Gold 2
d2410c44-780d-56d6-9b08-b3ff1e233e1d,じろきちdesu#ttv,357,13,1041,15,213,13.559,16.188,5.427,0.8914,1.2374,0.16867,2669.09,126.482,188.023,0.64402,0.8125,0.65,0.4688,0.526,6.021,0.444,0.06598,0.3912,44.016,0.348,0.4238,0.4928,7,-0.225,16,0.4648,2,10,-0.01847,1.0285,0.19462,145.9405,0.4994,0.2963,718.97,319,0.46933,0.108,0.0376,-2.629,0.2676,15,0,2,14,13,4,-0.6429,0.419,1243,185.14,119,-4.269,18.504,0.3697,33,438,-2.408,3,67.67,2.0,0.0,0.0,2498.03,3644.96,1.4273,1,0.3333,60.33,0.0,31.45,3.05,94.95,25.01,1,中スキル帯,0.0,38.9,1,🔵 やや疑わしい,高,Gold 2,Platinum 1
28c40b1c-3e25-51f6-9497-beb4e6e17c63,バレイショ#1111,30,12,960,12,12,20.833,14.583,7.667,1.4877,2.0447,0.26032,3781.83,172.589,271.286,0.95288,1.3429,0.89402,0.5562,0.3739,5.829,0.2798,0.08883,0.3413,50.036,0.2899,0.2654,0.4167,2,-0.083,8,0.25,0,6,-0.40909,1.8596,0.3254,215.7363,9.918,0.1535,78.2,8,0.5754,0.4167,0.0833,6.25,0.75,12,0,0,2,12,6,-3.0,0.3539,29,29.5,0,0.0,0.0,0.0,0,0,0.0,0,44.33,3.333,0.0,0.0,2352.56,3788.61,2.5295,1,0.3333,84.67,0.0,39.46,2.5,4.67,53.35,0,低スキル帯,56.0,38.8,1,🔵 やや疑わしい,高,Gold 1,Gold 1
c4149c07-0a54-5bb9-869d-11bcc04d6f60,AIELLE#0143,33,10,776,10,6,20.833,15.0,4.833,1.38,1.7266,0.19372,4051.0,173.118,260.171,0.88152,1.199,0.83571,0.4931,0.3573,9.94,0.4771,0.03473,0.1793,51.482,0.2974,0.4389,0.8333,3,1.333,5,0.3333,0,0,0.0,2.07,0.29058,259.6776,8.3636,0.2188,27.42,1,0.57922,0.3333,0.1667,5.833,0.8333,10,0,0,5,10,4,-1.5,0.2799,37,18.4,0,0.0,0.0,0.0,0,0,0.0,0,41.0,2.333,0.0,0.0,2510.47,4002.19,2.1988,2,0.6667,27.33,0.0,44.11,2.72,4.43,55.32,0,低スキル帯,47.0,38.7,1,🔵 やや疑わしい,中,Silver 2,Silver 2
aebea5c4-a1bd-556f-beab-c17ef0f1467f,fumi#0616,52,5,204,8,5,11.6,15.0,3.2,0.7589,0.9678,0.122,2372.6,111.75,165.021,0.54702,0.7143,0.5,0.237,0.3123,4.499,0.3878,0.04895,0.4013,25.056,0.2242,0.3816,0.0,0,-5.8,2,0.8,3,0,-0.0,2.2768,0.36599,335.2497,2.919,0.0997,50.14,1,0.47827,0.0,0.0,-3.4,0.2,8,0,3,7,5,3,-0.2857,0.3341,68,20.57,0,0.0,0.0,0.0,0,0,0.0,0,54.0,1.333,0.0,0.0,2436.77,2873.07,1.2458,1,0.3333,63.67,0.0,51.11,6.18,5.25,57.96,0,低スキル帯,28.0,38.5,1,🔵 やや疑わしい,中,Iron 3,Bronze 3
1ab1d9c2-3073-5be0-b355-67891614f265,踊りドリー#最高だze,65,11,817,15,34,19.0,14.529,4.029,1.4713,1.8012,0.31229,3461.0,175.044,271.286,0.96028,1.4611,1.02264,0.8442,0.5738,8.374,0.4407,0.13143,0.4209,71.251,0.407,0.4278,0.5588,4,1.294,13,0.2059,4,7,0.11895,2.0064,0.42585,238.6968,4.5272,0.1009,336.96,44,0.55112,0.5,0.3235,4.471,0.5882,15,0,4,5,11,11,0.0,0.44,187,83.2,0,0.0,0.0,0.0,0,0,0.0,0,33.0,1.333,0.0,0.0,2468.29,3557.18,2.3844,2,0.6667,84.0,0.0,40.65,2.06,4.29,51.39,0,低スキル帯,55.0,38.4,1,🔵 やや疑わしい,中,Silver 3,Platinum 1
0933cc44-6df3-556d-8d77-efabf01984a8,nyapiyo#5041,870,15,1226,18,711,14.803,15.138,5.302,1.0595,1.4288,0.26772,2768.57,132.508,200.805,0.70973,0.9333,0.68182,0.5837,0.5509,5.426,0.3665,0.09953,0.3718,39.47,0.2979,0.3483,0.5158,7,0.101,15,0.1927,3,8,0.00035,1.0595,0.26772,132.5078,0.2436,0.6576,1081.19,559,0.49526,0.1505,0.0534,-0.335,0.4051,18,0,3,21,15,11,-0.1905,0.4715,1561,153.14,116,1.19,18.768,0.5948,26,326,-1.1072,7,43.67,2.333,0.0,0.0,2460.96,3174.66,1.7221,1,0.3333,349.67,0.0,36.68,1.28,86.87,25.01,1,中スキル帯,0.0,38.4,1,🔵 やや疑わしい,高,Platinum 1,Diamond 1
dfecac29-ff50-5b34-84e2-dc5c24a04b5f,kurage#3485,167,13,1067,16,33,15.909,14.121,4.848,1.1674,1.5177,0.21256,3079.67,154.191,233.027,0.78585,1.0769,0.75,0.6534,0.5597,7.196,0.4523,0.09438,0.444,47.767,0.3098,0.4189,0.5455,4,0.424,12,0.2424,3,9,-0.05806,1.347,0.24526,177.9123,1.3981,0.0547,603.21,121,0.53322,0.2424,0.0606,1.788,0.5152,16,0,3,11,13,10,-0.3,0.4106,171,29.55,17,-3.824,18.646,0.2941,32,378,25.152,2,36.67,1.667,0.0,0.0,2457.22,3214.92,1.9004,1,0.3333,246.0,0.0,30.04,1.56,85.21,25.01,1,中スキル帯,10.0,37.9,1,🔵 やや疑わしい,高,Gold 2,Platinum 2
a2335384-278e-5884-815a-9f28c9d741c9,Tinko#666,25,9,650,12,13,14.462,13.154,3.923,1.3648,1.6557,0.2001,2542.15,132.354,208.694,0.76171,1.1429,0.72222,0.9057,0.6636,5.995,0.4146,0.06911,0.3454,45.814,0.3462,0.3778,0.3846,2,-0.923,4,0.4615,3,1,-0.03846,2.2747,0.3335,220.5899,10.9188,0.4062,32.0,3,0.50609,0.3846,0.1538,1.308,0.5385,12,0,3,4,9,12,1.5,0.15,17,9.75,0,0.0,0.0,0.0,0,0,0.0,0,26.0,1.0,0.0,0.0,2352.18,3404.63,2.321,2,0.6667,3.67,0.0,33.32,2.52,3.9,53.18,0,低スキル帯,63.0,37.9,1,🔵 やや疑わしい,高,Silver 1,Gold 1
772ffd54-4451-5343-ac73-7e827ed4110f,Naanaa27#8794,115,12,929,13,35,14.857,13.857,4.229,1.2555,1.5675,0.15672,2775.11,137.684,209.016,0.74004,1.0667,0.7619,0.9184,0.7315,5.748,0.3869,0.06697,0.4273,36.794,0.2672,0.3793,0.5588,5,0.686,11,0.2,1,7,-0.15775,1.5693,0.1959,172.105,2.1834,0.1133,309.02,54,0.51671,0.2286,0.0857,1.0,0.5714,13,0,1,6,12,7,-0.8333,0.5223,206,62.5,25,7.68,20.399,0.6,31,323,-10.4538,6,39.33,1.0,0.0,0.0,2490.6,3054.33,2.0163,1,0.3333,308.33,0.0,35.59,0.89,74.07,25.01,1,中スキル帯,13.0,37.8,1,🔵 やや疑わしい,高,Gold 1,Gold 2
faeb00e8-68de-5b23-9b7c-c3eccd6b850d,Lil Tecca#Prada,341,15,1200,25,232,16.129,15.534,4.276,1.1032,1.3851,0.28862,3061.88,145.774,220.215,0.76866,1.0,0.72475,0.5334,0.4835,6.364,0.3946,0.1039,0.36,44.682,0.3065,0.3744,0.4783,6,-0.151,24,0.2845,10,16,0.00065,1.1032,0.28862,145.7744,0.647,0.1869,1241.25,317,0.50687,0.181,0.0733,0.595,0.4526,25,0,10,21,15,10,-0.2381,0.4793,1438,138.62,20,4.85,18.145,0.55,29,135,-5.6955,3,50.0,2.0,0.0,0.0,2590.54,3712.68,1.7034,1,0.3333,256.0,0.0,38.98,1.37,32.29,55.34,4,中低スキル帯,24.0,37.5,1,🔵 やや疑わしい,高,Platinum 1,Immortal 2
716d5cf4-0b9f-5c02-9ce1-5effa7227512,Ikkyo#2834,442,16,1346,19,125,17.008,15.384,4.432,1.2153,1.5274,0.24314,3210.73,158.522,244.307,0.84384,1.0667,0.82143,0.7132,0.5869,5.893,0.3465,0.11582,0.4764,41.824,0.2638,0.3322,0.4032,4,-1.536,25,0.104,3,10,-0.05486,1.1393,0.22794,148.6145,0.5499,0.1009,1238.98,364,0.52821,0.192,0.072,1.624,0.544,19,0,3,24,16,4,-0.5,0.484,1179,99.88,44,-0.227,19.815,0.4773,34,290,6.4681,4,52.0,3.0,0.0,0.0,2882.81,3820.22,1.6863,1,0.3333,101.67,0.0,41.36,0.6,70.14,25.01,1,中スキル帯,7.0,37.5,1,🔵 やや疑わしい,中,Platinum 2,Diamond 2
36d067fa-e37e-57ba-984e-be3f81a9b979,ぱんぞー#troll,71,11,822,14,22,14.227,12.727,5.136,0.9961,1.3787,0.20871,2673.95,144.838,214.048,0.74649,1.0,0.79167,0.5558,0.558,9.862,0.6932,0.12047,0.5772,65.532,0.4525,0.6932,0.5714,4,0.909,12,0.4545,3,5,0.06623,1.3583,0.28461,197.5059,2.8059,0.0333,660.72,42,0.51976,0.2273,0.0,1.5,0.3636,14,0,3,7,11,9,-0.6667,0.191,178,53.43,20,-5.45,15.638,0.4,17,111,4.7887,3,60.0,3.0,0.0,0.0,2666.96,3671.11,1.494,2,0.6667,105.67,0.0,44.25,1.44,22.26,57.44,4,中低スキル帯,23.0,37.2,1,🔵 やや疑わしい,中,Silver 3,Gold 3
2b9a106b-d700-5322-a527-0c47056bad9e,Mello#9999,152,9,630,17,19,17.947,15.0,4.632,1.3554,1.6699,0.14233,3412.16,155.988,236.82,0.82315,1.4,0.82609,0.6394,0.4717,5.889,0.3281,0.06315,0.4437,34.316,0.22,0.2841,0.7778,5,2.526,5,0.6316,8,8,0.56176,2.259,0.23722,259.9803,1.7834,0.0145,1311.68,37,0.54714,0.4211,0.1053,2.947,0.6842,17,0,8,15,9,8,-0.0769,0.3755,461,62.0,0,0.0,0.0,0.0,0,0,0.0,0,52.67,2.0,0.0,0.0,2325.84,3601.91,2.3311,1,0.3333,194.0,0.0,35.17,4.3,4.68,53.04,0,低スキル帯,54.0,37.0,1,🔵 やや疑わしい,高,Silver 1,Platinum 3
eca6cf87-19bc-59fc-bdf3-02500b184f3d,ドS男子#yowa,295,18,1500,18,467,14.627,16.989,5.0,0.9255,1.235,0.1816,2756.38,132.089,205.897,0.70301,0.8333,0.69231,0.5353,0.5784,5.786,0.3955,0.07175,0.3951,40.874,0.3094,0.373,0.4276,6,-0.63,12,0.3747,0,12,-0.01827,0.7713,0.15133,110.074,0.6275,0.9501,491.52,269,0.46202,0.0921,0.0385,-2.362,0.3041,18,0,0,9,18,6,-1.3333,0.4544,1328,304.78,45,-1.867,19.499,0.4,33,351,-6.7433,3,43.33,3.0,0.0,0.0,2661.24,3592.53,1.3911,1,0.3333,327.33,0.0,39.0,1.1,78.52,25.01,1,中スキル帯,0.0,37.0,1,🔵 やや疑わしい,高,Diamond 1,Diamond 1
0e4214b3-10b0-5cc2-b671-ab0deb6d42d4,choss#3150,39,13,1040,13,15,19.2,13.6,4.667,1.603,1.9459,0.26386,3559.53,175.232,268.13,0.95147,1.3333,1.0,0.7375,0.4601,4.764,0.2481,0.07995,0.303,24.635,0.1406,0.2481,0.4667,3,-0.133,8,0.2667,0,3,-0.16071,1.8496,0.30446,202.1906,8.2203,0.1344,111.58,9,0.58694,0.4,0.2667,5.6,0.8667,13,0,0,6,13,13,0.0,0.4359,71,24.33,0,0.0,0.0,0.0,0,0,0.0,0,34.67,2.333,0.0,0.0,2390.91,3568.68,2.6818,2,0.6667,96.0,0.0,39.02,1.64,4.4,51.38,0,低スキル帯,52.0,36.8,1,🔵 やや疑わしい,高,Gold 2,Gold 2
79e9a1da-4bd9-5d70-9764-88a94ee4e25a,pinpondama#pinpo,198,17,1499,18,136,15.89,15.507,4.426,1.0817,1.3832,0.24391,3026.77,149.468,226.826,0.78114,1.0,0.76471,0.4619,0.427,5.847,0.368,0.09227,0.3783,44.945,0.3007,0.3467,0.4741,4,-0.588,19,0.1765,1,14,-0.08509,0.9545,0.21521,131.8831,1.0927,0.4714,288.48,178,0.50027,0.1691,0.0441,0.382,0.4779,18,0,0,5,18,9,-1.8,0.485,899,368.6,40,-0.325,18.342,0.525,28,361,-9.7001,6,56.33,2.667,0.0,0.0,2556.5,3769.95,1.6925,1,0.3333,166.0,0.0,37.12,1.22,80.2,25.01,1,中スキル帯,0.0,36.7,1,🔵 やや疑わしい,高,Platinum 3,Diamond 1
d11b5c14-0a97-5e62-80eb-2c17202b6b84,owl79#2038,41,11,869,11,12,18.833,16.75,4.917,1.1898,1.519,0.40744,3422.83,148.98,228.652,0.81877,1.2114,0.85535,0.4708,0.3957,6.606,0.3508,0.09037,0.2218,36.491,0.2449,0.3302,0.75,5,2.333,3,0.8333,0,2,-0.15035,1.6225,0.5556,203.1542,5.8039,0.2888,41.55,4,0.51482,0.25,0.0833,2.083,0.6667,11,0,0,2,11,10,-0.5,0.4208,37,35.0,0,0.0,0.0,0.0,0,0,0.0,0,52.0,3.0,0.0,0.0,2685.2,3399.16,1.7724,1,0.3333,1445.67,0.0,38.66,6.88,5.04,56.24,0,低スキル帯,41.0,36.6,1,🔵 やや疑わしい,高,Silver 3,Silver 3
cd7fcd2a-788c-5677-afdb-9f8a91f1f6c8,누난내가지켜요#보호본능,25,16,1310,16,14,18.857,17.5,4.714,1.1211,1.3899,0.25609,3773.64,166.288,247.381,0.83025,1.1522,0.85819,0.3508,0.3129,5.343,0.2834,0.05395,0.2107,23.825,0.1433,0.2391,0.4615,3,-0.714,3,0.7857,0,0,-0.0,1.051,0.24008,155.8947,8.9686,2.826,4.95,3,0.53741,0.1429,0.0,1.357,0.5714,16,0,0,1,16,16,0.0,0.413,21,46.0,0,0.0,0.0,0.0,0,0,0.0,0,46.33,3.667,0.0,0.0,2593.78,3569.87,1.7289,2,0.6667,59.0,0.0,36.28,4.58,6.22,50.98,0,低スキル帯,50.0,36.5,1,🔵 やや疑わしい,高,Platinum 2,Platinum 2
ca1d1e32-e6bc-535a-84a7-5a6551288ece,俺の心は孤高#3453,38,0,0,15,10,18.0,13.2,4.2,1.4899,1.825,0.25063,3372.0,167.662,251.566,0.89496,1.364,0.91944,0.7303,0.4902,5.639,0.3133,0.05961,0.2378,37.555,0.224,0.2973,0.5,2,-0.8,6,0.3,0,4,0.57143,1.7191,0.28919,193.4561,7.8415,0.0119,836.99,18,0.57197,0.4,0.2,4.8,0.7,15,0,0,9,11,15,0.5714,0.3043,60,13.89,0,0.0,0.0,0.0,0,0,0.0,0,50.67,1.667,0.0,0.0,2093.17,3733.31,2.8471,1,0.3333,70.33,0.0,37.42,3.04,4.87,57.07,0,低スキル帯,46.0,36.3,1,🔵 やや疑わしい,高,Unrated,Platinum 1
aa0c0e9b-ddb2-5d83-9463-2995a28bf6a7,デスリツト#0909,335,15,1266,17,208,13.865,15.125,4.697,0.988,1.323,0.22331,2655.17,128.592,196.324,0.67143,0.8889,0.66667,0.7121,0.7208,5.415,0.3905,0.09533,0.4269,38.518,0.2995,0.3615,0.4854,8,-0.317,26,0.1202,2,12,-0.05227,0.988,0.22331,128.5924,0.5899,0.2532,821.4,312,0.48466,0.1154,0.0288,-1.26,0.3317,17,0,2,14,15,6,-0.6429,0.4759,1416,210.0,20,9.65,16.332,0.75,28,282,-14.4451,8,36.33,2.667,0.0,0.0,2664.07,3776.75,1.4834,2,0.6667,689.67,0.0,39.34,0.63,70.0,25.01,1,中スキル帯,5.0,36.1,1,🔵 やや疑わしい,高,Platinum 1,Platinum 3
0ad960a3-720b-55f5-b520-e6e84815d4ea,sugoma#어몽어스,29,12,962,13,16,19.0,15.688,3.688,1.2831,1.5465,0.29209,3490.5,165.377,249.349,0.90401,1.2176,0.91667,0.4172,0.3252,4.373,0.2302,0.08237,0.282,41.443,0.2506,0.2449,0.375,2,-0.562,5,0.625,1,2,-0.06765,1.6039,0.36512,206.7215,8.8493,0.7049,22.7,7,0.53814,0.3125,0.125,3.312,0.6875,13,0,1,1,12,12,0.0,0.4627,32,67.0,0,0.0,0.0,0.0,0,0,0.0,0,63.33,3.667,0.0,0.0,1643.75,3897.22,3.1225,1,0.3333,70.33,0.0,36.65,2.2,3.76,58.98,0,低スキル帯,46.0,35.8,1,🔵 やや疑わしい,高,Gold 1,Gold 2
1c1183e7-fc14-5aa9-bc77-a35d0ec395b9,sas#JP2,68,10,700,17,24,15.083,13.292,3.917,1.0942,1.3528,0.31414,2857.88,167.861,256.125,0.86248,1.0866,0.875,0.3947,0.3607,8.093,0.5365,0.10422,0.3318,40.057,0.2386,0.5325,0.3913,2,-1.542,12,0.25,7,7,0.37368,1.6414,0.47121,251.7917,3.2184,0.0196,1223.11,24,0.54144,0.1667,0.0,1.792,0.5417,17,0,7,13,10,10,0.0,0.4124,185,28.46,0,0.0,0.0,0.0,0,0,0.0,0,19.67,1.667,0.0,0.0,1978.51,2986.23,2.2123,1,0.3333,72.0,0.0,34.5,4.13,4.39,55.7,0,低スキル帯,48.0,35.5,1,🔵 やや疑わしい,高,Silver 2,Platinum 3
